,lm_id,name,abbrev
45858,LMSL03000288,"PAT16(25:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))",
45859,LMSL03000375,"PAT16(25:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S]))",
45860,LMSL03000425,"PAT16(26:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S]))",
45861,LMSL03000438,"PAT16(26:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))",
45862,LMSL03000491,"PAT16(26:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S]))",
45863,LMSL03000608,"PAT16(24:0(2Me[S],3OH[S],4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))",
45864,LMSL03000684,"PAT18(22:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S]))",
45865,LMSL03000696,"PAT18(22:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S]))",
45866,LMSL03000698,"PAT18(22:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))",
45867,LMSL03000750,"PAT18(22:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S]))",
45868,LMSL03000757,"PAT18(22:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S]))",
45869,LMSL03000775,"PAT18(24:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S]))",
45870,LMSL03000887,"PAT18(24:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S]))",
45871,LMSL03001073,"PAT18(26:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))",
45872,LMSL03001085,"PAT18(26:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S]))",
45873,LMSL03001093,"PAT18(26:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))",
45874,LMSL03001162,"PAT18(24:0(2Me[S],3OH[S],4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S]))",
45875,LMSL03000991,"PAT18(25:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S]))",
45876,LMSL03001037,"PAT18(26:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S]))",
45877,LMSL03001176,"PAT18(24:0(2Me[S],3OH[S],4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S]))",
45878,LMST01010291,19-norcholestanol,ST 26:0;O
45879,LMST01040172,24-allenyl-cholesterol,ST 29:3;O
45880,LMST01010335,,ST 27:0;O3
45881,LMST01031058,Sarcosterol,ST 29:2;O
45882,LMST01040193,geodisterol-O-sulfite,ST 28:4;O3;S
45883,LMST01040199,,ST 29:2;O;Hex
45884,LMFA03110163,"5,12-diepi-12-F2t-IsoP",FA 20:3;O3
45885,LMFA07010063,Behenyl behenate,WE 44:0
45886,LMFA12000023,3-Methyl-3E-decen-2-one ,
45887,LMFA02000089,12R-HOME(10E),FA 18:1;O
45888,LMFA07010133,Oleyl palmitate,WE 34:1
45889,LMFA07010169,Linolenyl behenate,WE 40:3
45890,LMFA11000048,"3,5-Dimethyl-2E,4E,6E-octatriene",
45891,LMFA12000197,14S-Methyloctadecan-2-one,
45892,LMFA12000153,3-Hydroxydecan-2-one,
45893,LMFA11000082,5Z-Pentacosene,
45894,LMFA12000226,"18Z,21Z,24Z-Heptacosatrien-10-one",
45895,LMFA11000067,10Z-Heneicosene,
45896,LMFA11000131,"4Z,26Z-Hentriacontadiene",
45897,LMFA11000138,"6Z,9Z-Docosadiene",
45898,LMFA11000234,"13,17,21-Trimethylnonatriacontane",
45899,LMFA11000336,"2,6,8,12-Tetramethyl-2,4-tridecadiene",
45900,LMFA11000329,1-Tetradecene,
45901,LMFA07010432,tetracosyl butyrate,SFE 28:0
45902,LMFA11000456,5-Methyldotriacontane,
45903,LMFA11000535,"9,10-Pentacosadiene",
45904,LMFA07010417,propionyl butyrate,SFE 7:0
45905,LMFA11000493,"7,19-Dimethyltritriacontane",
45906,LMFA07010414,decyl propionate,SFE 13:0
45907,LMFA07010564,"Ethyl (Z,Z)-11,13-hexadecadienoate",SFE 18:2
45908,LMFA07010664,"Isopropyl 2,4-dimethyl-2E,4E-heptadienoate  ",SFE 12:2
45909,LMFA05000474,4-Methyl-4E-hepten-3-ol,FOH 8:1
45910,LMFA07040052,15R-Hexadecanolide,FA 16:1
45911,LMFA07010606,"3,7-Dimethyl-6-octenyl formate",SFE 11:0
45912,LMFA05000516,Dodecan-2R-ol,FOH 12:0
45913,LMFA12000320,"9R,10S-Epoxy-3Z,6Z-heneicosadiene",
45914,LMFA12000328,"6,7-Epoxy-3Z,9Z-tricosadiene",
45915,LMGL02010438,"DG(15:0/20:2(11Z,14Z)/0:0)[iso2]",DG 35:2
45916,LMGL03012777,TG(14:0/14:0/22:1(11Z))[iso3],TG 50:1
45917,LMGL03012929,TG(15:1(9Z)/15:1(9Z)/17:0)[iso3],TG 47:2
45918,LMGL03012931,"TG(15:1(9Z)/15:1(9Z)/17:2(9Z,12Z))[iso3]",TG 47:4
45919,LMGL02010426,DG(15:0/16:0/0:0)[iso2],DG 31:0
45920,LMGL03013000,TG(17:0/17:0/22:1(11Z))[iso3],TG 56:1
45921,LMGL03013003,TG(17:0/19:1(9Z)/19:1(9Z))[iso3],TG 55:2
45922,LMGL03013019,"TG(17:2(9Z,12Z)/19:1(9Z)/19:1(9Z))[iso3]",TG 55:4
45923,LMGL03012916,"TG(15:0/20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))[iso3]",TG 55:6
45924,LMGL03013139,"TG(19:1(9Z)/20:2(11Z,14Z)/20:2(11Z,14Z))[iso3]",TG 59:5
45925,LMGL03013283,"TG(12:0/15:0/20:2(11Z,14Z))[iso6]",TG 47:2
45926,LMGL03013233,"TG(12:0/14:0/22:2(13Z,16Z))[iso6]",TG 48:2
45927,LMGL03013187,TG(12:0/13:0/18:1(9Z))[iso6],TG 43:1
45928,LMGL03013115,"TG(18:4(6Z,9Z,12Z,15Z)/22:3(10Z,13Z,16Z)/22:3(10Z,13Z,16Z))[iso3]",TG 62:10
45929,LMGL03013433,"TG(12:0/17:2(9Z,12Z)/21:0)[iso6]",TG 50:2
45930,LMGL03013546,"TG(12:0/18:4(6Z,9Z,12Z,15Z)/22:1(11Z))[iso6]",TG 52:5
45931,LMGL03013541,"TG(12:0/18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6]",TG 50:7
45932,LMGL03013493,"TG(12:0/18:2(9Z,12Z)/21:0)[iso6]",TG 51:2
45933,LMGL03013446,TG(12:0/18:0/19:0)[iso6],TG 49:0
45934,LMGL03013371,"TG(12:0/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",TG 50:7
45935,LMGL03013355,"TG(12:0/16:1(9Z)/18:4(6Z,9Z,12Z,15Z))[iso6]",TG 46:5
45936,LMGL03013432,"TG(12:0/17:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",TG 49:7
45937,LMGL03013574,TG(12:0/19:1(9Z)/22:0)[iso6],TG 53:1
45938,LMGL03013655,"TG(12:0/22:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",TG 56:5
45939,LMGL03013599,TG(12:0/20:1(11Z)/22:0)[iso6],TG 54:1
45940,LMGL03013658,"TG(12:0/22:1(11Z)/22:3(10Z,13Z,16Z))[iso6]",TG 56:4
45941,LMGL03013874,"TG(13:0/17:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]",TG 50:5
45942,LMGL03013821,TG(13:0/16:1(9Z)/19:0)[iso6],TG 48:1
45943,LMGL03013811,"TG(13:0/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",TG 51:6
45944,LMGL03013711,"TG(13:0/14:1(9Z)/18:2(9Z,12Z))[iso6]",TG 45:3
45945,LMGL03013882,"TG(13:0/17:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",TG 52:6
45946,LMGL03013889,"TG(13:0/17:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6]",TG 48:6
45947,LMGL03013901,"TG(13:0/17:2(9Z,12Z)/22:2(13Z,16Z))[iso6]",TG 52:4
45948,LMGL03014032,TG(13:0/19:1(9Z)/20:0)[iso6],TG 52:1
45949,LMGL03014305,TG(14:0/17:1(9Z)/20:0)[iso6],TG 51:1
45950,LMGL03014317,"TG(14:0/17:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",TG 53:6
45951,LMGL03014323,"TG(14:0/17:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6]",TG 49:5
45952,LMGL03014497,"TG(14:0/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",TG 54:6
45953,LMGL03014624,"TG(14:1(9Z)/15:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",TG 51:6
45954,LMGL03014344,"TG(14:0/18:0/18:3(9Z,12Z,15Z))[iso6]",TG 50:3
45955,LMGL03014679,"TG(14:1(9Z)/17:0/17:2(9Z,12Z))[iso6]",TG 48:3
45956,LMGL03014513,"TG(14:0/20:2(11Z,14Z)/22:3(10Z,13Z,16Z))[iso6]",TG 56:5
45957,LMGL03014845,"TG(14:1(9Z)/18:4(6Z,9Z,12Z,15Z)/20:1(11Z))[iso6]",TG 52:6
45958,LMGL03014842,"TG(14:1(9Z)/18:4(6Z,9Z,12Z,15Z)/19:0)[iso6]",TG 51:5
45959,LMGL03014757,"TG(14:1(9Z)/18:0/20:3(8Z,11Z,14Z))[iso6]",TG 52:4
45960,LMGL03014747,TG(14:1(9Z)/18:0/18:1(9Z))[iso6],TG 50:2
45961,LMGL03014828,"TG(14:1(9Z)/18:3(9Z,12Z,15Z)/20:0)[iso6]",TG 52:4
45962,LMGL03014856,"TG(14:1(9Z)/18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",TG 54:10
45963,LMGL03015131,TG(15:0/18:0/19:1(9Z))[iso6],TG 52:1
45964,LMGL03015119,"TG(15:0/17:2(9Z,12Z)/22:1(11Z))[iso6]",TG 54:3
45965,LMGL03014960,"TG(14:1(9Z)/22:0/22:4(7Z,10Z,13Z,16Z))[iso6]",TG 58:5
45966,LMGL03014931,"TG(14:1(9Z)/20:3(8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",TG 56:9
45967,LMGL03015256,"TG(15:0/19:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",TG 54:6
45968,LMGL03015335,TG(15:0/22:0/22:1(11Z))[iso6],TG 59:1
45969,LMGL03015153,TG(15:0/18:1(9Z)/20:1(11Z))[iso6],TG 53:2
45970,LMGL03015404,"TG(15:1(9Z)/16:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",TG 53:6
45971,LMGL03015315,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))[iso6]",TG 57:6
45972,LMGL03015298,"TG(15:0/20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",TG 57:6
45973,LMGL03015588,TG(15:1(9Z)/19:0/20:0)[iso6],TG 54:1
45974,LMGL03015618,"TG(15:1(9Z)/20:0/20:3(8Z,11Z,14Z))[iso6]",TG 55:4
45975,LMGL03015646,"TG(15:1(9Z)/20:2(11Z,14Z)/22:1(11Z))[iso6]",TG 57:4
45976,LMGL03015865,TG(16:1(9Z)/19:1(9Z)/20:0)[iso6],TG 55:2
45977,LMGL03015963,"TG(17:0/19:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",TG 58:5
45978,LMGL03015904,TG(17:0/18:0/22:1(11Z))[iso6],TG 57:1
45979,LMGL03015925,"TG(17:0/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6]",TG 57:4
45980,LMGL03015961,"TG(17:0/19:1(9Z)/22:2(13Z,16Z))[iso6]",TG 58:3
45981,LMGL03015941,"TG(17:0/18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",TG 55:9
45982,LMGL03015968,"TG(17:0/20:2(11Z,14Z)/22:1(11Z))[iso6]",TG 59:3
45983,LMGL03016015,"TG(17:1(9Z)/18:3(9Z,12Z,15Z)/19:1(9Z))[iso6]",TG 54:5
45984,LMGL03016162,"TG(18:0/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6]",TG 58:4
45985,LMGL03016275,TG(18:1(9Z)/20:1(11Z)/22:1(11Z))[iso6],TG 60:3
45986,LMGL03016333,"TG(18:2(9Z,12Z)/19:1(9Z)/21:0)[iso6]",TG 58:3
45987,LMGL03016345,"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/22:1(11Z))[iso6]",TG 60:7
45988,LMGL03016347,"TG(18:2(9Z,12Z)/21:0/22:1(11Z))[iso6]",TG 61:3
45989,LMGL03016288,"TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))[iso6]",TG 54:8
45990,LMGL03016486,"TG(18:3(6Z,9Z,12Z)/21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",TG 61:9
45991,LMGL03016379,"TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",TG 56:12
45992,LMGL03016694,TG(19:0/21:0/22:1(11Z))[iso6],TG 62:1
45993,LMGL03016699,"TG(19:0/22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",TG 63:6
45994,LMGL03016664,"TG(18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z)/22:3(10Z,13Z,16Z))[iso6]",TG 62:9
45995,LMGL03016728,"TG(19:1(9Z)/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6]",TG 59:7
45996,LMGL03016849,"TG(20:5(5Z,8Z,11Z,14Z,17Z)/22:0/22:1(11Z))[iso6]",TG 64:6
45997,LMFA01090108,"Ethyl 18-bromo-8E,17E,19Z-tricosatrien-4,6-diynoate",
45998,LMFA03120055," 7-Acetoxy-7,8-dihydroiodovulone I ",
45999,LMFA11000595,6-methyl- 4E-decene,
46000,LMGP01012158,PC(18:1(11Z)/22:1(13Z)),PC 40:2
46001,LMFA11000659,Ethylcyclohexane,
46002,LMGP01012243,"PC(24:1(15Z)/18:3(6Z,9Z,12Z))",PC 42:4
46003,LMGP01012215,"PC(20:4(8Z,11Z,14Z,17Z)/22:0)",PC 42:4
46004,LMSP02010071,Cer(d14:1(4E)/22:1(13Z)(2OH)),Cer 36:2;O3
46005,LMST01020050,22:0 Sitosterol ester,
46006,LMSP02010047,Cer(d16:1/20:0),Cer 36:1;O2
46007,LMGP01030146,PC(P-18:1(9Z)/18:0),PC O-36:2
46008,LMST01020057,16:1 Campesterol ester,
46009,LMSP0501AA52,"GlcCer(d14:2(4E,6E)/16:0)",HexCer 30:2;O2
46010,LMSP03020049,"CerPE(d16:2(4E,6E)/18:1(9Z))",CerPE 34:3;O2
46011,LMSP03020064,CerPE(d14:1(4E)/24:0(2OH)),CerPE 38:1;O3
46012,LMSP02030021,Cer(t20:0/20:0(2OH)),Cer 40:0;O4
46013,LMSP0501AA69,GlcCer(d14:1(4E)/24:1(15Z)(2OH)),HexCer 38:2;O3
46014,LMFA07020003,"2-(9R-(5Z,9Z-tetracosadienoyloxy)-3-methyl-2Z-decenoyloxy)-ethanesulfonic acid",
46015,LMSP03030065,MIPC(d18:0/26:0),MIPC 44:0;O2
46016,LMST01031140,22:1-Glc-Campesterol,
46017,LMFA01080012,7-methoxy-dodec-4-enoic acid,FA 13:1;O
46018,LMSP02040011,1-O-palmitoyl-Cer(d18:1/18:0),ACer 52:1;O2
46019,LMPR01090053,9-cis-4-hydroxyretinoic acid,
46020,LMPR0103050014,7'-hydroxyabscisic acid,
46021,LMPR0103890002,1-deoxy-11beta-hydroxypentalenic acid,
46022,LMSP02040003,1-O-palmitoyl-Cer(d18:1/16:0),ACer 50:1;O2
46023,LMSP06020016,(3'-sulfo)Galbeta-Cer(d18:1/24:1(15Z)(2OH)),SHexCer 42:2;O3
46024,LMST04050013,Dinor-beta-muricholic acid,ST 22:1;O5
46025,LMFA03020066,20-Trihydroxy-leukotriene-B4,FA 20:4;O5
46026,LMFA03060109,"8,15-DiHETE",FA 20:4;O2
46027,LMFA01090150,"2,3,5-trichloro-cis,cis-muconic acid",
46028,LMFA01090149,"(Z,Z)-3-chloromuconic acid",
46029,LMFA05000699,"tetracosane-1,3-diol",FOH 24:0;O
46030,LMFA05000590,14-Heptacosanol,FOH 27:0
46031,LMFA05000592,15-Nonacosanol,FOH 29:0
46032,LMFA07070035,2-octenoyl-L-carnitine,CAR 8:1
46033,LMFA08040058,Lauroyl diethanolamide,
46034,LMFA07050192,2-Methylhexanoyl-CoA,CoA 7:0
46035,LMFA07050228,3-hydroxytetracosanoyl-CoA,CoA 24:0;O
46036,LMFA07070078,Linoelaidyl carnitine,CAR 18:2
46037,LMFA07010718,2-Hexenyl octanoate,WE 14:1
46038,LMFA07010743,2-Propenyl cyclohexanebutanoate,WE 13:2
46039,LMFA07010726,2-Methylpropyl (2E)-butenoate,WE 8:1
46040,LMFA07050331,Isobutyryl-CoA,CoA 4:0
46041,LMFA07050347,Malonyl-CoA semialdehyde,CoA 3:1;O
46042,LMFA07010845,"Ethyl (2E,6Z)-dodecadienoate",SFE 14:2
46043,LMGP12010031,"CL(1'-[16:0/16:0],3'-[20:0/16:0])",CL 68:0
46044,LMGP12010025,"CL(1'-[16:0/16:0],3'-[18:2(9Z,12Z)/16:0])",CL 66:2
46045,LMGP02050073,"PE(24:6(6Z,9Z,12Z,15Z,18Z,21Z)/0:0)",LPE 24:6
46046,LMGP10050044,"PA(0:0/18:2(9Z,12Z))",LPA 18:2
46047,LMGP10050040,1-(18-mercaptooctadecanoyl)-sn-glycerol 3-phosphate,
46048,LMFA07010975,n-Butyl Oleate,SFE 22:1
46049,LMGP12010048,"CL(1'-[16:0/18:0],3'-[16:0/20:4(5Z,8Z,11Z,14Z)])",CL 70:4
46050,LMGP12010345,"CL(1'-[18:0/18:2(9Z,12Z)],3'-[18:1(9Z)/18:1(9Z)])",CL 72:4
46051,LMGP12010347,"CL(1'-[18:0/18:2(9Z,12Z)],3'-[18:1(9Z)/20:0])",CL 74:3
46052,LMGP12010364,"CL(1'-[18:0/18:2(9Z,12Z)],3'-[20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z)])",CL 74:8
46053,LMGP12010470,"CL(1'-[18:1(9Z)/16:0],3'-[20:4(5Z,8Z,11Z,14Z)/18:0])",CL 72:5
46054,LMGP12010507,"CL(1'-[18:1(9Z)/18:0],3'-[20:4(5Z,8Z,11Z,14Z)/18:1(9Z)])",CL 74:6
46055,LMGP12010551,"CL(1'-[18:1(9Z)/18:2(9Z,12Z)],3'-[16:0/20:0])",CL 72:3
46056,LMGP12010581,"CL(1'-[18:1(9Z)/18:2(9Z,12Z)],3'-[20:4(5Z,8Z,11Z,14Z)/20:0])",CL 76:7
46057,LMGP12010583,"CL(1'-[18:1(9Z)/20:0],3'-[16:0/16:0])",CL 70:1
46058,LMGP12010695,"CL(1'-[18:2(9Z,12Z)/18:0],3'-[16:0/20:0])",CL 72:2
46059,LMGP12010495,"CL(1'-[18:1(9Z)/18:0],3'-[18:2(9Z,12Z)/18:1(9Z)])",CL 72:4
46060,LMGP12010534,"CL(1'-[18:1(9Z)/18:1(9Z)],3'-[18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)])",CL 74:8
46061,LMGP12010718,"CL(1'-[18:2(9Z,12Z)/18:0],3'-[20:0/18:2(9Z,12Z)])",CL 74:4
46062,LMGP12010937,"CL(1'-[20:0/18:0],3'-[20:4(5Z,8Z,11Z,14Z)/16:0])",CL 74:4
46063,LMGP12010862,"CL(1'-[18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)],3'-[20:0/18:2(9Z,12Z)])",CL 76:8
46064,LMGP12010871,"CL(1'-[20:0/16:0],3'-[16:0/16:0])",CL 68:0
46065,LMGP12010917,"CL(1'-[20:0/18:0],3'-[18:0/20:0])",CL 76:0
46066,LMGP15010104,PIM3(17:0/14:0),PIM3 31:0
46067,LMGP15010117,PIM3(18:1(9Z)/16:0),PIM3 34:1
46068,LMGP15010164,PIM4(18:1(9Z)/14:0),PIM4 32:1
46069,LMFA01070021,Alchornoic acid,FA 20:2;O
46070,LMFA01030917,"5Z,9Z-triacontadienoic acid",FA 30:2
46071,LMFA05000115,2Z-Hexen-1-ol,FOH 6:1
46072,LMFA03110056,8-epi-8-D2t-IsoP ,FA 20:4;O3
46073,LMFA03010213,Tetranor-PGF1alpha ,FA 16:2;O3
46074,LMFA02000227,8S-HODE,FA 18:2;O
46075,LMFA01170077,"cis,cis-muconic acid",FA 6:3;O2
46076,LMFA06000246,9Z-Nonadecenal,FAL 19:1
46077,LMFA06000250,Eicosanal,FAL 20:0
46078,LMFA07010490,Methyl 5Z-tetradecenoate,SFE 15:1
46079,LMFA06000243,"9Z,12Z,15Z-Octadecatrienal",FAL 18:3
46080,LMFA11000160,"1,3Z,6Z,9Z-Nonadecatetraene",
46081,LMFA11000468,5-Tridecene,
46082,LMFA11000584,Pentatriacontane,
46083,LMFA11000697,4-propylheptane,
46084,LMFA11000699,"2,2-Dimethyl-3-ethylpentane",
46085,LMFA11000592,3-methyl-1-heptene,
46086,LMGL02010278,"DG(22:0/22:2(13Z,16Z)/0:0)[iso2]",DG 44:2
46087,LMFA11000664,1-butyl-2-ethylcyclopentane,
46088,LMFA11000702,3-Ethylpentane,
46089,LMFA11000046,"3,7-Dimethylocta-2E,4E-diene",
46090,LMGL03010520,"TG(17:0/17:0/22:3(10Z,13Z,16Z))[iso3]",TG 56:3
46091,LMGL03012196,"TG(17:1(9Z)/22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",TG 61:11
46092,LMGL03012510,"TG(22:3(10Z,13Z,16Z)/22:3(10Z,13Z,16Z)/22:3(10Z,13Z,16Z))",TG 66:9
46093,LMGL03012098,"TG(20:4(5Z,8Z,11Z,14Z)/21:0/21:0)[iso3]",TG 62:4
46094,LMGL03011587,"TG(17:0/21:0/22:2(13Z,16Z))[iso6]",TG 60:2
46095,LMGL03011574,TG(20:0/20:0/22:1(13Z))[iso3],TG 62:1
46096,LMGL03013814,"TG(13:0/16:1(9Z)/17:2(9Z,12Z))[iso6]",TG 46:3
46097,LMGL03013774,"TG(13:0/15:1(9Z)/20:2(11Z,14Z))[iso6]",TG 48:3
46098,LMGL03013318,"TG(12:0/15:1(9Z)/22:3(10Z,13Z,16Z))[iso6]",TG 49:4
46099,LMGL03014324,"TG(14:0/17:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6]",TG 49:6
46100,LMGL03013639,"TG(12:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z))[iso6]",TG 54:7
46101,LMGL03013591,"TG(12:0/20:0/22:4(7Z,10Z,13Z,16Z))[iso6]",TG 54:4
46102,LMGL03013326,TG(12:0/16:0/18:1(9Z))[iso6],TG 46:1
46103,LMGL03014891,"TG(14:1(9Z)/20:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",TG 54:6
46104,LMGL03014769,"TG(14:1(9Z)/18:1(9Z)/18:3(6Z,9Z,12Z))[iso6]",TG 50:5
46105,LMGL03014520,"TG(14:0/20:3(8Z,11Z,14Z)/22:0)[iso6]",TG 56:3
46106,LMGL03015992,"TG(17:1(9Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6]",TG 53:6
46107,LMGL03016781,"TG(19:1(9Z)/22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",TG 63:7
46108,LMGP01012053,"PC(22:2(13Z,16Z)/19:1(9Z))",PC 41:3
46109,LMGP01010826,PC(18:0/24:1(15Z)),PC 42:1
46110,LMGP02010455,PE(15:0/15:1(9Z)),PE 30:1
46111,LMGP02010676,"PE(18:2(9Z,12Z)/22:1(11Z))",PE 40:3
46112,LMGP01011474,PC(16:1(9Z)/13:0),PC 29:1
46113,LMGP01050129,"PC(18:4(6Z,9Z,12Z,15Z)/0:0)",LPC 18:4
46114,LMGP03010545,PS(20:1(11Z)/19:0),PS 39:1
46115,LMGP04010126,PG(14:1(9Z)/19:1(9Z)),PG 33:2
46116,LMGP02010707,"PE(18:3(6Z,9Z,12Z)/22:2(13Z,16Z))",PE 40:5
46117,LMGP03020011,PS(O-16:0/19:1(9Z)),PS O-35:1
46118,LMGP03050023,PS(22:1(11Z)/0:0),LPS 22:1
46119,LMGP04010445,"PG(18:4(6Z,9Z,12Z,15Z)/20:1(11Z))",PG 38:5
46120,LMGP04010603,"PG(20:3(8Z,11Z,14Z)/18:3(6Z,9Z,12Z))",PG 38:6
46121,LMGP06010166,PI(16:0/21:0),PI 37:0
46122,LMGP06010233,PI(17:1(9Z)/19:1(9Z)),PI 36:2
46123,LMGP04010838,"PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:3(8Z,11Z,14Z))",PG 42:9
